Useable|8489032|0|0|-1|1|-0002.28400|0001.36100|0033.26000|0000.53397|-0000.46352|-0000.46336|-0000.53416|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|373|66|-1|0|0
Useable|9612222|0|0|-1|1|-0001.56638|0001.45345|0035.53448|0000.63822|-0000.63822|-0000.30442|0000.30442|0014.40000|0014.40000|0014.40000|0000.00000|0000.00000|0000.00000|0|-1|345|38|-1|7|0
Useable|8170544|0|0|-1|1|-0005.13500|0001.38400|0030.37800|0000.47680|-0000.52217|-0000.52217|-0000.47680|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|349|42|-1|0|0
SearchableDestructable|8924918|0|0|-1|1|0002.19100|0003.87387|0035.29100|-0000.63527|-0000.31053|-0000.31053|0000.63527|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|472|7|-1|-1|-1|7|-1|-1|-1|0|0020.00000|-0001.00000|0|0|0
Useable|7654904|0|0|-1|1|0003.54400|0001.99000|0020.38600|-0000.70711|0000.00000|0000.00000|0000.70711|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|310|3|-1|0|0
Useable|8854696|0|0|-1|1|0015.72600|0003.23300|0038.86600|-0000.31320|-0000.09060|0000.63396|0000.70128|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|324|17|-1|0|0
Useable|9589508|0|0|-1|1|0018.67245|0002.68960|0029.99100|0000.70711|0000.00000|0000.00000|-0000.70711|0000.80000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|307|0|-1|0|0
Transform|8148168|0|0|-1|1|0028.14662|0002.60400|0022.83648|-0000.68295|0000.18325|0000.18325|0000.68295|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|461|
Useable|7754966|0|0|-1|1|0019.73629|0005.28200|-0015.76744|-0000.66243|-0000.51694|0000.24735|-0000.48247|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|349|42|-1|0|0
Transform|7826322|0|0|-1|1|-0012.67338|0002.60026|0053.43747|0000.18081|-0000.68360|-0000.68360|-0000.18081|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|461|
Useable|8713588|0|0|-1|1|0018.10000|0002.62400|0033.31300|-0000.59380|-0000.38393|-0000.38393|0000.59380|0000.90000|0000.90000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|312|5|-1|0|0
Useable|9492692|0|0|-1|1|0032.83162|0004.82900|0015.15148|-0000.69761|0000.11549|0000.11549|0000.69761|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|331|24|1|0|0
Useable|9368962|0|0|-1|1|0028.08862|0004.92399|0017.79048|-0000.18003|-0000.18003|0000.68380|0000.68380|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|327|20|-1|0|0
Useable|7535480|0|0|-1|1|0027.78362|0004.92400|0017.34848|0000.01746|0000.01746|0000.70689|0000.70689|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|321|14|-1|0|0
Useable|8474458|0|0|-1|1|0023.23513|0003.87407|0010.29812|0000.00000|-0000.70711|-0000.70711|0000.00000|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|314|7|-1|0|0
Useable|8893298|0|0|-1|1|0023.57783|0003.87407|0010.95929|0000.00000|-0000.70711|-0000.70711|0000.00000|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|314|7|-1|0|0
Useable|9563654|0|0|-1|1|0022.51282|0002.62296|-0002.97213|-0000.52133|-0000.52133|0000.47771|0000.47771|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|324|17|-1|0|0
Useable|8644336|0|0|-1|1|0022.93891|0002.62296|-0001.79072|0000.35355|0000.35355|0000.61237|0000.61237|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|324|17|-1|0|0
Useable|8975292|0|0|-1|1|0027.25123|0002.60027|0007.23784|-0000.70711|0000.00000|0000.00000|0000.70711|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|312|5|-1|0|0
Useable|8179112|0|0|-1|1|0036.18062|0002.72600|0003.62748|0000.15858|-0000.15858|0000.68909|-0000.68909|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|351|44|-1|8|0
Useable|7552210|0|0|-1|1|0035.53399|0002.71500|0004.60192|-0000.43339|-0000.43339|0000.55872|0000.55872|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|324|17|-1|0|0
Useable|8538278|0|0|-1|1|0003.45800|0000.13430|-0000.40600|0000.50000|0000.50000|0000.50000|0000.50000|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|326|19|-1|0|0
Useable|8805782|0|0|-1|1|0003.63500|0000.13430|0000.03000|0000.50000|0000.50000|0000.50000|0000.50000|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|326|19|-1|0|0
Useable|8535490|0|0|-1|1|0001.92200|0000.24480|0000.17600|0000.70341|-0000.70341|-0000.07226|0000.07226|0014.40001|0014.40000|0014.40001|0000.00000|0000.00000|0000.00000|0|-1|345|38|-1|8|0
Useable|7631378|0|0|-1|1|0002.41764|0000.11900|-0000.62192|0000.00000|-0000.70711|-0000.70711|0000.00000|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|314|7|-1|0|0
Useable|9363812|0|0|-1|1|-0037.73702|0002.85100|0007.17156|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|319|12|-1|0|0
Useable|9240098|0|0|-1|1|-0010.43238|0002.66678|-0003.83712|0000.70711|0000.00000|0000.00000|-0000.70711|0000.80000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|307|0|-1|0|0
Useable|8627830|0|0|-1|1|-0039.00538|0007.89045|-0017.55152|0000.66838|-0000.66838|0000.23079|-0000.23079|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|358|51|-1|0|0
Useable|9610334|0|0|-1|1|-0010.90654|0000.11800|-0018.30555|-0000.34809|-0000.61550|-0000.61550|0000.34809|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|374|67|-1|0|0
Useable|9602250|0|0|-1|1|-0012.48338|0000.20544|-0019.72652|-0000.70711|0000.00000|0000.00000|0000.70711|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|360|53|-1|0|0
Useable|9366960|0|0|-1|1|-0013.37838|0000.35645|-0019.63652|0000.14442|0000.14442|0000.69220|0000.69220|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|325|18|-1|0|0
Useable|8164784|0|0|-1|1|-0013.11538|0000.26044|-0020.24852|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|319|12|-1|0|0
Useable|9039718|0|0|-1|1|-0033.99338|0007.84845|-0008.25652|0000.00000|0000.45282|0000.00000|0000.89160|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|340|33|-1|0|0
Useable|7603510|0|0|-1|1|-0045.82538|0008.75000|-0015.53352|-0000.69537|0000.12831|0000.12831|0000.69537|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|369|62|-1|0|0
Useable|8311478|0|0|-1|1|-0041.57538|0008.70600|-0017.15652|-0000.62664|-0000.32760|-0000.32760|0000.62664|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|365|58|-1|0|0
Useable|7645806|0|0|-1|1|-0040.90238|0008.71100|-0017.60352|-0000.70177|0000.08576|0000.08573|0000.70201|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|309|2|-1|0|0
Useable|8861966|0|0|-1|1|-0046.31938|0008.75000|-0015.22952|-0000.70551|-0000.04754|-0000.04754|0000.70551|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|369|62|-1|0|0
Useable|7811884|0|0|-1|1|-0045.51338|0008.71800|-0014.73352|-0000.45787|-0000.53885|-0000.53885|0000.45787|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|365|58|-1|0|0
Useable|8152988|0|0|-1|1|-0032.57600|0009.11100|-0016.96700|-0000.58134|0000.58134|-0000.40254|0000.40254|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|357|50|-1|0|0
Useable|7935496|0|0|-1|1|-0036.32800|0002.71900|0018.72100|-0000.43154|-0000.43154|0000.56016|0000.56016|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|327|20|-1|0|0
Useable|9676126|0|0|-1|1|-0035.05900|0002.69800|0018.03087|0000.42150|-0000.53577|-0000.56896|0000.45996|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|312|5|-1|0|0
Useable|9494992|0|0|-1|1|-0036.05898|0002.70945|0035.14184|0000.31689|0000.63212|0000.63212|-0000.31689|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|342|35|-1|0|0|0000.00000|0000.00000|0000.00000|0000.00000|0000.00000|0000.00000|0001.00000|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0000.00000|0000.00000|0001.00000|0000.00000|0001.00000|0001.00000|0001.00000
Useable|8263210|0|0|-1|1|-0035.16846|0002.62296|0034.44419|-0000.51036|-0000.51036|0000.48942|0000.48942|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|324|17|-1|0|0
Useable|8618128|0|0|-1|1|-0016.14600|0002.84300|0039.70700|-0000.62328|-0000.77799|-0000.04797|-0000.06287|0000.40000|0000.40000|0000.40000|0000.00000|0000.00000|0000.00000|0|-1|400|93|-1|0|0
Useable|9424506|0|0|-1|1|-0004.18531|0002.64000|0047.91370|-0000.70711|0000.00000|0000.00000|0000.70711|0000.60000|0000.40000|0000.40000|0000.00000|0000.00000|0000.00000|0|-1|399|92|-1|0|0
SearchableDestructable|7948660|0|0|-1|1|0007.84962|0002.69700|0055.54048|-0000.70643|0000.03084|0000.03084|0000.70643|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|472|-1|-1|-1|-1|-1|-1|-1|-1|0|0020.00000|-0001.00000|0|0|0
SearchableDestructable|8576264|0|0|-1|1|0008.16662|0002.80000|0053.11300|-0000.65583|-0000.26437|-0000.26437|0000.65583|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|472|7|13|-1|-1|-1|-1|-1|-1|0|0020.00000|-0001.00000|0|0|0
SearchableDestructable|8380270|0|0|-1|1|0004.19262|0002.72800|0055.85147|-0000.68317|0000.18242|0000.18242|0000.68317|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|472|3|9|-1|-1|-1|-1|-1|-1|0|0020.00000|-0001.00000|0|0|0
Useable|9622690|0|0|-1|1|-0000.60338|0002.67500|0055.43647|-0000.67326|0000.67326|0000.21616|-0000.21616|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|357|50|-1|0|0
Useable|9071392|0|0|-1|1|0005.16262|0007.78500|0037.76308|-0000.05683|-0000.05683|0000.70482|0000.70482|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|324|17|-1|0|0
Useable|8285000|0|0|-1|1|0005.50781|0007.78500|0038.41484|-0000.48897|-0000.48897|0000.51079|0000.51079|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|324|17|-1|0|0
Useable|7647898|0|0|-1|1|0007.66182|0002.70900|0054.57876|-0000.68064|0000.68064|-0000.19164|0000.19164|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|357|50|-1|0|0
SearchableDestructable|9257234|0|0|-1|1|0005.04062|0002.70200|0053.69048|-0000.70698|-0000.01320|-0000.01320|0000.70698|0001.75000|0001.75000|0001.75000|0000.00000|0000.00000|0000.00000|0|-1|475|66|66|-1|-1|-1|-1|-1|-1|0|0020.00000|-0001.00000|0|0|0
SearchableDestructable|8033076|0|0|-1|1|0007.70762|0002.69700|0056.56247|-0000.69979|-0000.10146|-0000.10146|0000.69979|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|472|11|11|-1|-1|-1|-1|-1|-1|0|0020.00000|-0001.00000|0|0|0
Useable|7651874|0|0|-1|1|0011.55897|0002.68500|0053.27280|-0000.16831|-0000.16831|0000.68678|0000.68678|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|327|20|-1|0|0
Useable|9238848|0|0|-1|1|0012.24862|0000.10200|0034.96048|-0000.14696|-0000.14696|0000.69167|0000.69167|0014.40000|0014.40000|0014.40000|0000.00000|0000.00000|0000.00000|0|-1|345|38|-1|5|0
Useable|8012404|0|0|-1|1|0013.07781|0000.12000|0036.25076|0000.28851|0000.28851|0000.64557|0000.64557|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|327|20|-1|0|0
Useable|9656070|0|0|-1|1|0041.08900|0000.12700|0014.61000|-0000.04175|-0000.04175|0000.70587|0000.70587|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|324|17|-1|0|0
Useable|8912834|0|0|-1|1|0020.84609|0005.33500|-0034.84300|-0000.07011|-0000.07011|0000.70362|0000.70362|0001.00000|0001.00000|0001.00000|0000.00000|0000.00000|0000.00000|0|-1|321|14|-1|0|0
