constIndex:534|prop_bed_hospital|localPosition.x:0027.48800|localPosition.y:0000.01904|localPosition.z:-0007.46000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc|localPosition.x:0015.35800|localPosition.y:0006.41900|localPosition.z:-0025.62800|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (1)|localPosition.x:-0051.17300|localPosition.y:-0000.06000|localPosition.z:0005.10600|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.07636|localRotation.w:0000.99708|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (2)|localPosition.x:-0051.17300|localPosition.y:-0000.19300|localPosition.z:0002.62300|localRotation.x:-0000.06571|localRotation.y:0000.00503|localRotation.z:0000.07619|localRotation.w:0000.99491|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (3)|localPosition.x:-0064.00100|localPosition.y:-0000.06000|localPosition.z:0005.10300|localRotation.x:0000.05399|localRotation.y:0000.70504|localRotation.z:0000.05399|localRotation.w:0000.70504|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (4)|localPosition.x:-0064.00100|localPosition.y:-0000.06000|localPosition.z:0005.15000|localRotation.x:0000.05399|localRotation.y:0000.70504|localRotation.z:-0000.05399|localRotation.w:-0000.70504|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (5)|localPosition.x:-0061.48699|localPosition.y:-0000.16200|localPosition.z:0005.10300|localRotation.x:0000.08933|localRotation.y:0000.70144|localRotation.z:0000.01852|localRotation.w:0000.70686|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (6)|localPosition.x:-0061.48700|localPosition.y:-0000.16200|localPosition.z:0005.15000|localRotation.x:0000.08933|localRotation.y:0000.70144|localRotation.z:-0000.01851|localRotation.w:-0000.70686|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (7)|localPosition.x:-0062.72100|localPosition.y:-0000.02500|localPosition.z:-0005.05100|localRotation.x:0000.05399|localRotation.y:0000.70504|localRotation.z:-0000.05399|localRotation.w:-0000.70504|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (8)|localPosition.x:-0058.93200|localPosition.y:-0000.16700|localPosition.z:-0005.05100|localRotation.x:0000.09472|localRotation.y:0000.70073|localRotation.z:-0000.01308|localRotation.w:-0000.70699|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (9)|localPosition.x:-0066.52100|localPosition.y:-0000.02500|localPosition.z:-0001.24700|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:-0000.07635|localRotation.w:-0000.99708|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (10)|localPosition.x:-0048.61100|localPosition.y:0000.59600|localPosition.z:0007.71500|localRotation.x:-0000.05399|localRotation.y:-0000.70504|localRotation.z:0000.05399|localRotation.w:0000.70504|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (11)|localPosition.x:-0048.61100|localPosition.y:0000.31900|localPosition.z:0006.07500|localRotation.x:-0000.12256|localRotation.y:-0000.69640|localRotation.z:0000.12256|localRotation.w:0000.69641|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (12)|localPosition.x:-0048.61100|localPosition.y:0002.41600|localPosition.z:0021.94700|localRotation.x:-0000.05399|localRotation.y:-0000.70504|localRotation.z:0000.05399|localRotation.w:0000.70504|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (13)|localPosition.x:-0048.61100|localPosition.y:0002.24100|localPosition.z:0026.50200|localRotation.x:-0000.12256|localRotation.y:-0000.69640|localRotation.z:0000.12256|localRotation.w:0000.69641|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (14)|localPosition.x:-0049.52100|localPosition.y:0002.24100|localPosition.z:0025.58600|localRotation.x:-0000.17332|localRotation.y:-0000.98487|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (15)|localPosition.x:-0047.33100|localPosition.y:0002.24100|localPosition.z:0031.62300|localRotation.x:-0000.12256|localRotation.y:-0000.69640|localRotation.z:0000.12256|localRotation.w:0000.69641|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (16)|localPosition.x:-0049.52100|localPosition.y:0002.24100|localPosition.z:0030.70700|localRotation.x:-0000.17332|localRotation.y:-0000.98487|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (17)|localPosition.x:-0048.63900|localPosition.y:0002.24100|localPosition.z:0029.83100|localRotation.x:-0000.12256|localRotation.y:-0000.69641|localRotation.z:-0000.12256|localRotation.w:-0000.69640|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (18)|localPosition.x:-0046.96100|localPosition.y:0002.24100|localPosition.z:0028.14700|localRotation.x:-0000.17332|localRotation.y:-0000.98487|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (19)|localPosition.x:-0052.87100|localPosition.y:0002.24100|localPosition.z:0035.82300|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:-0000.17332|localRotation.w:-0000.98487|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (20)|localPosition.x:-0053.75300|localPosition.y:0002.24100|localPosition.z:0034.96000|localRotation.x:-0000.12256|localRotation.y:-0000.69641|localRotation.z:-0000.12256|localRotation.w:-0000.69640|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (21)|localPosition.x:-0053.75300|localPosition.y:0002.24100|localPosition.z:0036.72500|localRotation.x:-0000.12256|localRotation.y:-0000.69640|localRotation.z:0000.12256|localRotation.w:0000.69641|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (22)|localPosition.x:-0052.08100|localPosition.y:0002.56300|localPosition.z:0028.14600|localRotation.x:-0000.17332|localRotation.y:-0000.98487|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (23)|localPosition.x:-0053.72100|localPosition.y:0002.85600|localPosition.z:0027.28500|localRotation.x:-0000.12256|localRotation.y:-0000.69641|localRotation.z:-0000.12256|localRotation.w:-0000.69640|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (24)|localPosition.x:-0053.72100|localPosition.y:0003.18500|localPosition.z:0024.72500|localRotation.x:-0000.12256|localRotation.y:-0000.69641|localRotation.z:-0000.12256|localRotation.w:-0000.69640|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (25)|localPosition.x:-0053.72100|localPosition.y:0003.51200|localPosition.z:0022.16500|localRotation.x:-0000.12256|localRotation.y:-0000.69641|localRotation.z:-0000.12256|localRotation.w:-0000.69640|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (26)|localPosition.x:-0056.28100|localPosition.y:0004.17600|localPosition.z:0019.60300|localRotation.x:-0000.12256|localRotation.y:-0000.69641|localRotation.z:-0000.12256|localRotation.w:-0000.69640|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (27)|localPosition.x:-0054.64100|localPosition.y:0003.85600|localPosition.z:0020.46600|localRotation.x:-0000.17332|localRotation.y:-0000.98487|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (28)|localPosition.x:-0034.94900|localPosition.y:0002.24100|localPosition.z:0043.50600|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:-0000.17332|localRotation.w:-0000.98487|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (29)|localPosition.x:-0038.40100|localPosition.y:0002.24100|localPosition.z:0042.64300|localRotation.x:-0000.12256|localRotation.y:-0000.69641|localRotation.z:-0000.12256|localRotation.w:-0000.69640|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (30)|localPosition.x:-0038.40100|localPosition.y:0002.24100|localPosition.z:0044.40800|localRotation.x:-0000.12256|localRotation.y:-0000.69640|localRotation.z:0000.12256|localRotation.w:0000.69641|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (31)|localPosition.x:-0041.82800|localPosition.y:0002.24100|localPosition.z:0043.50600|localRotation.x:-0000.17332|localRotation.y:-0000.98487|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (32)|localPosition.x:-0033.28300|localPosition.y:0002.39700|localPosition.z:0048.63200|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (33)|localPosition.x:-0042.24100|localPosition.y:0002.24100|localPosition.z:0047.76300|localRotation.x:-0000.12256|localRotation.y:-0000.69641|localRotation.z:-0000.12256|localRotation.w:-0000.69640|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (34)|localPosition.x:-0042.24100|localPosition.y:0002.24100|localPosition.z:0017.04300|localRotation.x:-0000.12256|localRotation.y:-0000.69641|localRotation.z:-0000.12256|localRotation.w:-0000.69640|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (35)|localPosition.x:-0044.40100|localPosition.y:0002.57600|localPosition.z:0014.77100|localRotation.x:-0000.17332|localRotation.y:-0000.98487|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (36)|localPosition.x:-0057.28000|localPosition.y:0000.03800|localPosition.z:-0017.92800|localRotation.x:-0000.17332|localRotation.y:-0000.98487|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (37)|localPosition.x:-0055.38200|localPosition.y:0000.03800|localPosition.z:-0015.36800|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.17332|localRotation.w:0000.98487|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (38)|localPosition.x:-0053.76600|localPosition.y:0000.03800|localPosition.z:-0013.78000|localRotation.x:0000.12256|localRotation.y:0000.69641|localRotation.z:0000.12256|localRotation.w:0000.69640|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (39)|localPosition.x:-0060.16100|localPosition.y:0000.03800|localPosition.z:-0013.78000|localRotation.x:0000.12256|localRotation.y:0000.69641|localRotation.z:0000.12256|localRotation.w:0000.69640|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (40)|localPosition.x:-0056.32600|localPosition.y:0000.03100|localPosition.z:-0011.85300|localRotation.x:0000.12256|localRotation.y:0000.69640|localRotation.z:-0000.12256|localRotation.w:-0000.69640|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (41)|localPosition.x:-0023.02100|localPosition.y:0002.24100|localPosition.z:0034.95600|localRotation.x:-0000.12256|localRotation.y:-0000.69641|localRotation.z:-0000.12256|localRotation.w:-0000.69640|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (42)|localPosition.x:0005.10900|localPosition.y:0004.83700|localPosition.z:-0036.79300|localRotation.x:-0000.12256|localRotation.y:-0000.69641|localRotation.z:-0000.12256|localRotation.w:-0000.69640|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (43)|localPosition.x:-0000.01100|localPosition.y:0004.83700|localPosition.z:-0036.79300|localRotation.x:-0000.12256|localRotation.y:-0000.69641|localRotation.z:-0000.12256|localRotation.w:-0000.69640|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (44)|localPosition.x:-0005.13100|localPosition.y:0004.83700|localPosition.z:-0036.79300|localRotation.x:-0000.12256|localRotation.y:-0000.69641|localRotation.z:-0000.12256|localRotation.w:-0000.69640|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (45)|localPosition.x:-0002.55500|localPosition.y:0004.83700|localPosition.z:-0039.98800|localRotation.x:0000.12256|localRotation.y:0000.69640|localRotation.z:-0000.12256|localRotation.w:-0000.69641|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (46)|localPosition.x:0002.56900|localPosition.y:0004.83700|localPosition.z:-0039.98800|localRotation.x:0000.12256|localRotation.y:0000.69640|localRotation.z:-0000.12256|localRotation.w:-0000.69641|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (47)|localPosition.x:0007.68900|localPosition.y:0004.83700|localPosition.z:-0039.98800|localRotation.x:0000.12256|localRotation.y:0000.69640|localRotation.z:-0000.12256|localRotation.w:-0000.69641|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (48)|localPosition.x:0005.10900|localPosition.y:0003.55600|localPosition.z:-0041.91200|localRotation.x:-0000.12256|localRotation.y:-0000.69641|localRotation.z:-0000.12256|localRotation.w:-0000.69640|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (49)|localPosition.x:-0000.01100|localPosition.y:0003.55600|localPosition.z:-0041.91200|localRotation.x:-0000.12256|localRotation.y:-0000.69641|localRotation.z:-0000.12256|localRotation.w:-0000.69640|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (50)|localPosition.x:-0002.55500|localPosition.y:0003.55600|localPosition.z:-0045.10700|localRotation.x:0000.12256|localRotation.y:0000.69640|localRotation.z:-0000.12256|localRotation.w:-0000.69641|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (51)|localPosition.x:0002.56900|localPosition.y:0003.55600|localPosition.z:-0045.10700|localRotation.x:0000.12256|localRotation.y:0000.69640|localRotation.z:-0000.12256|localRotation.w:-0000.69641|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (52)|localPosition.x:0007.68900|localPosition.y:0003.55600|localPosition.z:-0045.10700|localRotation.x:0000.12256|localRotation.y:0000.69640|localRotation.z:-0000.12256|localRotation.w:-0000.69641|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (53)|localPosition.x:0010.22900|localPosition.y:0003.55600|localPosition.z:-0041.91200|localRotation.x:-0000.12256|localRotation.y:-0000.69641|localRotation.z:-0000.12256|localRotation.w:-0000.69640|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (54)|localPosition.x:-0004.68100|localPosition.y:0003.55600|localPosition.z:-0041.91200|localRotation.x:-0000.12256|localRotation.y:-0000.69641|localRotation.z:-0000.12256|localRotation.w:-0000.69640|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (55)|localPosition.x:-0027.20400|localPosition.y:0002.26800|localPosition.z:-0023.03200|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.17332|localRotation.w:0000.98487|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (56)|localPosition.x:-0029.11500|localPosition.y:0002.26800|localPosition.z:-0023.03200|localRotation.x:0000.17332|localRotation.y:0000.98487|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (57)|localPosition.x:-0029.76400|localPosition.y:0002.26800|localPosition.z:-0025.59200|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.17332|localRotation.w:0000.98487|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (58)|localPosition.x:-0031.67500|localPosition.y:0002.26800|localPosition.z:-0025.59200|localRotation.x:0000.17332|localRotation.y:0000.98487|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (59)|localPosition.x:-0030.72900|localPosition.y:0002.26800|localPosition.z:-0024.64000|localRotation.x:-0000.12256|localRotation.y:-0000.69640|localRotation.z:0000.12256|localRotation.w:0000.69641|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (60)|localPosition.x:-0028.16900|localPosition.y:0002.26800|localPosition.z:-0023.99600|localRotation.x:0000.12256|localRotation.y:0000.69640|localRotation.z:0000.12256|localRotation.w:0000.69640|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (61)|localPosition.x:-0016.65100|localPosition.y:0001.95000|localPosition.z:-0024.64000|localRotation.x:-0000.12256|localRotation.y:-0000.69640|localRotation.z:0000.12256|localRotation.w:0000.69641|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (62)|localPosition.x:-0018.48700|localPosition.y:0001.85100|localPosition.z:-0025.58700|localRotation.x:0000.30729|localRotation.y:0000.95162|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (63)|localPosition.x:-0015.35400|localPosition.y:0001.85100|localPosition.z:-0025.03800|localRotation.x:0000.21729|localRotation.y:0000.67289|localRotation.z:-0000.21729|localRotation.w:-0000.67289|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (64)|localPosition.x:-0017.93100|localPosition.y:0002.26800|localPosition.z:-0022.07700|localRotation.x:-0000.12256|localRotation.y:-0000.69640|localRotation.z:0000.12256|localRotation.w:0000.69641|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:697|clip_npc (65)|localPosition.x:-0018.87100|localPosition.y:0002.26800|localPosition.z:-0023.03200|localRotation.x:0000.17332|localRotation.y:0000.98487|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:539|prop_brokengun|localPosition.x:-0007.87370|localPosition.y:0002.56000|localPosition.z:0056.91529|localRotation.x:-0000.63599|localRotation.y:0000.30906|localRotation.z:0000.30906|localRotation.w:0000.63599|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:539|prop_brokengun (1)|localPosition.x:-0005.89800|localPosition.y:0002.56000|localPosition.z:0053.80200|localRotation.x:-0000.66501|localRotation.y:-0000.24033|localRotation.z:-0000.24033|localRotation.w:0000.66501|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:539|prop_brokengun (2)|localPosition.x:-0019.92500|localPosition.y:0002.56000|localPosition.z:0056.89000|localRotation.x:-0000.17893|localRotation.y:0000.68409|localRotation.z:0000.68409|localRotation.w:0000.17893|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:539|prop_brokengun (3)|localPosition.x:-0032.08600|localPosition.y:0002.58100|localPosition.z:0054.92400|localRotation.x:0000.62005|localRotation.y:-0000.33991|localRotation.z:-0000.33991|localRotation.w:-0000.62005|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:529|prop_grate1_3|localPosition.x:-0025.60000|localPosition.y:0002.56010|localPosition.z:0052.40000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:529|prop_grate1_3 (1)|localPosition.x:-0023.04000|localPosition.y:0002.56010|localPosition.z:0052.40000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:528|prop_grate1_2|localPosition.x:0015.37900|localPosition.y:0005.12000|localPosition.z:-0025.66000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:528|prop_grate1_2 (1)|localPosition.x:0017.94000|localPosition.y:0005.12000|localPosition.z:-0035.82100|localRotation.x:0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:-0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:528|prop_grate1_2 (2)|localPosition.x:0017.94000|localPosition.y:0005.12000|localPosition.z:-0038.38100|localRotation.x:0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:-0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:527|prop_grate1_1|localPosition.x:0002.53540|localPosition.y:0002.48100|localPosition.z:0003.84000|localRotation.x:0000.70711|localRotation.y:0000.70711|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:537|prop_bridgewall1|localPosition.x:-0051.20000|localPosition.y:0006.27900|localPosition.z:0000.00000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:-0001.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:537|prop_bridgewall1 (1)|localPosition.x:-0056.32000|localPosition.y:0006.18200|localPosition.z:-0010.24000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:-0001.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:538|prop_broken_clock|localPosition.x:-0036.30338|localPosition.y:0002.63700|localPosition.z:0029.94648|localRotation.x:-0000.69537|localRotation.y:0000.12767|localRotation.z:0000.12762|localRotation.w:0000.69561|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:533|prop_bed|localPosition.x:0035.06695|localPosition.y:0003.08344|localPosition.z:0029.40784|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:533|prop_bed (1)|localPosition.x:0035.06695|localPosition.y:0003.08344|localPosition.z:0021.75484|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:696|func_switchbroken1|localPosition.x:-0042.24300|localPosition.y:0009.24900|localPosition.z:0000.96200|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0000.03980|localScale.y:0000.03980|localScale.z:0000.03980
constIndex:543|prop_chair04|localPosition.x:0033.20800|localPosition.y:0003.83987|localPosition.z:0018.05900|localRotation.x:0000.07949|localRotation.y:-0000.70262|localRotation.z:-0000.70262|localRotation.w:-0000.07949|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:577|prop_microscope|localPosition.x:0033.67662|localPosition.y:0004.79600|localPosition.z:0014.70648|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
